Order ID,Order Date,City,Customer Gender,Customer Age,Product Category,Product Name,Quantity Sold,Original Price (INR),Discount Percentage,Selling Price (INR),Total Revenue (INR),Cost Per Unit (INR),Profit (INR),Payment Method,Returned,Customer Rating
ORD-0190,2023-01-15,Kolkata,Female,50,Groceries,Biscuits Pack,2,79,20,63.2,126.4,38.32,49.76,UPI,No,1
ORD-0191,2023-07-09,Kolkata,Male,46,Clothing,Jacket,2,2499,10,2249.1,4498.2,1127.96,2242.28,UPI,No,3
ORD-0192,2023-01-12,Delhi,Female,37,Groceries,Biscuits Pack,2,79,25,59.25,118.5,36.53,45.44,Debit Card,No,5
ORD-0193,2023-11-15,Chennai,Male,48,Electronics,Headphones,1,2999,10,2699.1,2699.1,1718.2,980.9,Debit Card,No,5
ORD-0194,2024-01-18,Chennai,Male,61,Home & Kitchen,Water Bottle,1,399,15,339.15,339.15,239.99,99.16,EMI,No,1
ORD-0195,2024-06-22,Delhi,Male,53,Home & Kitchen,Water Bottle,1,399,25,299.25,299.25,208.42,90.83,EMI,No,5
ORD-0196,2023-06-03,Chennai,Female,23,Clothing,Dress,4,1599,20,1279.2,5116.8,756.72,2089.92,EMI,No,1
ORD-0197,2024-04-09,Ahmedabad,Female,64,Clothing,Shoes,4,1999,15,1699.15,6796.6,1125.0,2296.6,Credit Card,No,1
ORD-0198,2023-08-12,Delhi,Male,22,Sports & Fitness,Yoga Mat,1,799,0,799.0,799.0,427.26,371.74,Cash,Yes,4
ORD-0199,2023-07-04,Kolkata,Female,23,Clothing,Jacket,4,2499,10,2249.1,8996.4,1348.73,3601.48,EMI,No,3
ORD-0200,2023-05-02,Chennai,Male,19,Clothing,Shoes,2,1999,15,1699.15,3398.3,1190.55,1017.2,UPI,No,5
ORD-0201,2024-03-10,Pune,Male,35,Sports & Fitness,Protein Powder,1,1999,5,1899.05,1899.05,998.51,900.54,Debit Card,No,1
ORD-0202,2023-02-02,Delhi,Male,56,Home & Kitchen,Water Bottle,1,399,0,399.0,399.0,198.76,200.24,Credit Card,No,1
ORD-0203,2023-09-08,Chennai,Male,26,Electronics,Smartwatch,1,8999,15,7649.15,7649.15,4471.31,3177.84,EMI,No,2
ORD-0204,2023-11-23,Chennai,Female,27,Sports & Fitness,Skipping Rope,1,299,25,224.25,224.25,183.49,40.76,EMI,No,3
ORD-0205,2023-10-09,Bangalore,Female,53,Electronics,Tablet,1,24999,20,19999.2,19999.2,15647.94,4351.26,Cash,Yes,3
ORD-0206,2024-01-26,Bangalore,Female,42,Sports & Fitness,Running Shoes,1,2999,25,2249.25,2249.25,1599.26,649.99,Debit Card,No,4
ORD-0207,2023-09-04,Mumbai,Female,44,Clothing,Dress,2,1599,25,1199.25,2398.5,977.24,444.02,EMI,No,4
ORD-0208,2023-09-06,Pune,Male,52,Groceries,Cooking Oil,1,189,10,170.1,170.1,119.91,50.19,Debit Card,Yes,4
ORD-0209,2023-02-10,Chennai,Female,31,Electronics,Laptop,1,54999,20,43999.2,43999.2,32716.76,11282.44,UPI,No,1
ORD-0210,2023-08-05,Chennai,Female,33,Clothing,T-Shirt,4,599,25,449.25,1797.0,379.1,280.6,EMI,No,3
ORD-0211,2024-01-25,Hyderabad,Female,50,Home & Kitchen,Water Bottle,1,399,25,299.25,299.25,208.22,91.03,Cash,No,4
ORD-0212,2023-11-24,Chennai,Male,19,Clothing,Dress,4,1599,10,1439.1,5756.4,734.17,2819.72,UPI,No,5
ORD-0213,2024-03-03,Chennai,Female,53,Groceries,Cooking Oil,3,189,5,179.55,538.65,93.74,257.43,UPI,No,4
ORD-0214,2024-05-17,Bangalore,Male,64,Home & Kitchen,Mixer Grinder,1,3499,25,2624.25,2624.25,2130.87,493.38,EMI,No,5
ORD-0215,2023-03-02,Mumbai,Male,44,Sports & Fitness,Yoga Mat,1,799,0,799.0,799.0,510.59,288.41,Debit Card,No,2
ORD-0216,2023-03-11,Ahmedabad,Female,19,Clothing,T-Shirt,4,599,5,569.05,2276.2,314.26,1019.16,Credit Card,No,4
ORD-0217,2023-01-13,Hyderabad,Male,50,Electronics,Tablet,1,24999,25,18749.25,18749.25,12623.2,6126.05,Cash,No,2
ORD-0218,2023-04-20,Hyderabad,Female,35,Electronics,Tablet,1,24999,5,23749.05,23749.05,12454.35,11294.7,Cash,No,4
ORD-0219,2024-04-15,Delhi,Male,23,Sports & Fitness,Dumbbells,1,2199,25,1649.25,1649.25,1088.88,560.37,Cash,No,5
ORD-0220,2024-05-02,Ahmedabad,Female,59,Electronics,Smartphone,1,18999,25,14249.25,14249.25,9200.77,5048.48,UPI,No,1
ORD-0221,2024-06-24,Ahmedabad,Female,20,Electronics,Laptop,1,54999,5,52249.05,52249.05,34663.37,17585.68,Credit Card,No,3
ORD-0222,2023-02-03,Kolkata,Male,37,Clothing,Dress,2,1599,0,1599.0,3198.0,907.28,1383.44,Debit Card,No,5
ORD-0223,2024-02-03,Bangalore,Male,50,Sports & Fitness,Running Shoes,1,2999,15,2549.15,2549.15,1802.76,746.39,UPI,Yes,4
ORD-0224,2023-08-26,Kolkata,Female,19,Electronics,Headphones,1,2999,20,2399.2,2399.2,1810.8,588.4,UPI,No,4
ORD-0225,2024-05-17,Kolkata,Male,57,Clothing,Dress,4,1599,20,1279.2,5116.8,857.65,1686.2,UPI,No,1
ORD-0226,2023-03-26,Pune,Female,24,Groceries,Cooking Oil,2,189,15,160.65,321.3,113.01,95.28,Credit Card,Yes,3
ORD-0227,2024-03-31,Kolkata,Female,53,Groceries,Biscuits Pack,2,79,0,79.0,158.0,36.93,84.14,EMI,No,1
ORD-0228,2023-01-27,Pune,Female,18,Electronics,Headphones,1,2999,20,2399.2,2399.2,1405.37,993.83,UPI,No,1
ORD-0229,2023-09-06,Bangalore,Male,35,Sports & Fitness,Skipping Rope,1,299,5,284.05,284.05,175.53,108.52,UPI,No,2
ORD-0230,2023-03-06,Delhi,Female,34,Clothing,Jacket,4,2499,10,2249.1,8996.4,1274.37,3898.92,Debit Card,No,4
ORD-0231,2023-07-20,Kolkata,Female,57,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,970.26,833.79,Cash,No,3
ORD-0232,2024-03-26,Chennai,Female,38,Groceries,Tea Powder,2,299,25,224.25,448.5,152.52,143.46,Debit Card,No,3
ORD-0233,2023-10-26,Hyderabad,Female,41,Home & Kitchen,Water Bottle,1,399,5,379.05,379.05,205.56,173.49,Credit Card,No,2
ORD-0234,2023-07-04,Chennai,Female,36,Sports & Fitness,Yoga Mat,1,799,25,599.25,599.25,433.32,165.93,Credit Card,No,4
ORD-0235,2024-05-26,Kolkata,Female,22,Clothing,Dress,3,1599,5,1519.05,4557.15,930.19,1766.58,Cash,No,4
ORD-0236,2024-02-15,Mumbai,Female,62,Sports & Fitness,Skipping Rope,1,299,25,224.25,224.25,159.56,64.69,EMI,No,1
ORD-0237,2023-04-22,Kolkata,Female,45,Clothing,Dress,1,1599,5,1519.05,1519.05,899.67,619.38,Credit Card,Yes,3
ORD-0238,2023-08-16,Chennai,Female,41,Sports & Fitness,Skipping Rope,1,299,20,239.2,239.2,169.26,69.94,Cash,No,5
ORD-0239,2024-05-27,Kolkata,Male,25,Clothing,Dress,4,1599,0,1599.0,6396.0,752.98,3384.08,Debit Card,No,3
ORD-0240,2024-04-11,Ahmedabad,Female,38,Clothing,Shoes,3,1999,15,1699.15,5097.45,1089.92,1827.69,Credit Card,No,1
ORD-0241,2023-01-24,Chennai,Male,53,Groceries,Rice (5kg),2,349,25,261.75,523.5,221.96,79.58,Debit Card,No,4
ORD-0242,2024-04-18,Kolkata,Female,19,Clothing,Jacket,2,2499,25,1874.25,3748.5,1217.71,1313.08,EMI,No,4
ORD-0243,2024-03-15,Hyderabad,Male,54,Home & Kitchen,Pressure Cooker,1,1899,25,1424.25,1424.25,936.13,488.12,Credit Card,No,5
ORD-0244,2023-07-11,Ahmedabad,Female,56,Groceries,Biscuits Pack,4,79,5,75.05,300.2,37.35,150.8,Cash,No,5
ORD-0245,2023-04-27,Hyderabad,Male,61,Groceries,Biscuits Pack,2,79,15,67.15,134.3,48.41,37.48,Debit Card,No,2
ORD-0246,2023-11-09,Kolkata,Female,56,Electronics,Laptop,1,54999,10,49499.1,49499.1,32377.21,17121.89,Debit Card,No,4
ORD-0247,2023-07-10,Bangalore,Male,49,Home & Kitchen,Water Bottle,1,399,25,299.25,299.25,252.9,46.35,UPI,No,3
ORD-0248,2024-04-06,Ahmedabad,Male,30,Sports & Fitness,Yoga Mat,1,799,10,719.1,719.1,511.65,207.45,Cash,No,5
ORD-0249,2024-05-21,Ahmedabad,Female,28,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,887.45,386.7,Credit Card,No,2
ORD-0250,2023-10-27,Bangalore,Female,54,Electronics,Headphones,1,2999,5,2849.05,2849.05,1672.01,1177.04,Cash,No,1
ORD-0251,2023-04-27,Ahmedabad,Male,45,Groceries,Atta (10kg),1,399,10,359.1,359.1,240.2,118.9,Credit Card,No,2
ORD-0252,2023-11-01,Delhi,Female,25,Electronics,Smartwatch,1,8999,10,8099.1,8099.1,4676.92,3422.18,Debit Card,No,5
ORD-0253,2023-12-26,Chennai,Male,21,Sports & Fitness,Protein Powder,1,1999,5,1899.05,1899.05,1145.89,753.16,EMI,No,3
ORD-0254,2023-06-22,Delhi,Male,44,Groceries,Biscuits Pack,3,79,10,71.1,213.3,50.6,61.5,Credit Card,No,2
ORD-0255,2023-05-16,Kolkata,Female,27,Clothing,Jeans,3,1299,25,974.25,2922.75,799.79,523.38,EMI,No,4
ORD-0256,2024-01-20,Delhi,Female,50,Home & Kitchen,Pressure Cooker,1,1899,25,1424.25,1424.25,1156.34,267.91,UPI,No,3
ORD-0257,2024-04-10,Delhi,Female,58,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,450.04,349.16,UPI,No,5
ORD-0258,2024-02-12,Hyderabad,Female,53,Clothing,Jacket,4,2499,5,2374.05,9496.2,1258.76,4461.16,EMI,No,4
ORD-0259,2023-12-18,Ahmedabad,Male,25,Electronics,Smartphone,1,18999,0,18999.0,18999.0,10928.91,8070.09,Debit Card,No,1
ORD-0260,2024-03-14,Hyderabad,Male,59,Clothing,Jeans,3,1299,25,974.25,2922.75,625.85,1045.2,UPI,No,3
ORD-0261,2023-06-19,Chennai,Female,59,Electronics,Smartwatch,1,8999,25,6749.25,6749.25,4599.41,2149.84,Credit Card,No,1
ORD-0262,2023-08-07,Ahmedabad,Male,18,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,1080.03,724.02,UPI,No,4
ORD-0263,2023-05-16,Delhi,Male,38,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,1000.04,804.01,UPI,No,2
ORD-0264,2024-01-27,Bangalore,Female,40,Clothing,Jeans,1,1299,0,1299.0,1299.0,743.11,555.89,Debit Card,No,2
ORD-0265,2024-02-26,Delhi,Male,25,Sports & Fitness,Protein Powder,1,1999,5,1899.05,1899.05,934.21,964.84,EMI,No,3
ORD-0266,2024-03-15,Chennai,Female,62,Groceries,Cooking Oil,3,189,5,179.55,538.65,109.42,210.39,Credit Card,No,3
ORD-0267,2023-07-30,Kolkata,Female,59,Sports & Fitness,Skipping Rope,1,299,20,239.2,239.2,145.83,93.37,Credit Card,No,2
ORD-0268,2024-05-21,Delhi,Male,41,Home & Kitchen,Pressure Cooker,1,1899,5,1804.05,1804.05,1044.29,759.76,UPI,No,5
ORD-0269,2024-03-06,Delhi,Male,55,Groceries,Atta (10kg),2,399,25,299.25,598.5,240.42,117.66,Credit Card,Yes,2
ORD-0270,2023-02-10,Kolkata,Female,62,Electronics,Smartwatch,1,8999,20,7199.2,7199.2,4565.17,2634.03,Cash,No,5
ORD-0271,2023-06-06,Chennai,Male,52,Groceries,Rice (5kg),1,349,10,314.1,314.1,192.74,121.36,UPI,No,1
ORD-0272,2023-11-14,Kolkata,Male,47,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,1745.64,1753.36,EMI,No,3
ORD-0273,2023-06-29,Mumbai,Male,49,Electronics,Smartphone,1,18999,25,14249.25,14249.25,9070.93,5178.32,UPI,No,3
ORD-0274,2023-06-20,Delhi,Male,39,Groceries,Cooking Oil,3,189,25,141.75,425.25,112.75,87.0,Cash,No,1
ORD-0275,2023-09-27,Pune,Male,49,Sports & Fitness,Yoga Mat,1,799,15,679.15,679.15,432.29,246.86,EMI,No,2
ORD-0276,2023-09-19,Chennai,Male,20,Electronics,Tablet,1,24999,25,18749.25,18749.25,14863.3,3885.95,Credit Card,No,4
ORD-0277,2024-01-08,Mumbai,Female,32,Home & Kitchen,Mixer Grinder,1,3499,5,3324.05,3324.05,2226.18,1097.87,UPI,No,3
ORD-0278,2023-10-05,Mumbai,Male,32,Electronics,Tablet,1,24999,10,22499.1,22499.1,11846.53,10652.57,EMI,No,4
ORD-0279,2023-03-12,Ahmedabad,Male,41,Home & Kitchen,Bed Sheet Set,1,999,10,899.1,899.1,514.94,384.16,Debit Card,No,3
ORD-0280,2023-09-06,Chennai,Male,27,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,643.73,155.47,Credit Card,No,1
ORD-0281,2023-08-27,Mumbai,Female,18,Sports & Fitness,Running Shoes,1,2999,25,2249.25,2249.25,1853.13,396.12,Cash,No,3
ORD-0282,2023-04-17,Mumbai,Male,63,Clothing,Shoes,4,1999,5,1899.05,7596.2,1096.26,3211.16,UPI,No,2
ORD-0283,2024-06-16,Delhi,Male,50,Home & Kitchen,Bed Sheet Set,1,999,15,849.15,849.15,644.27,204.88,Debit Card,No,4
ORD-0284,2023-03-18,Bangalore,Male,36,Sports & Fitness,Skipping Rope,1,299,0,299.0,299.0,160.56,138.44,UPI,No,4
ORD-0285,2023-12-01,Chennai,Male,55,Groceries,Tea Powder,2,299,10,269.1,538.2,139.02,260.16,Credit Card,No,2
ORD-0286,2024-04-05,Pune,Male,46,Home & Kitchen,Bed Sheet Set,1,999,15,849.15,849.15,473.67,375.48,UPI,No,1
ORD-0287,2023-04-03,Pune,Male,23,Clothing,Dress,1,1599,25,1199.25,1199.25,788.31,410.94,Debit Card,No,4
ORD-0288,2024-06-09,Bangalore,Male,43,Electronics,Headphones,1,2999,10,2699.1,2699.1,1841.44,857.66,Cash,No,5
ORD-0289,2023-09-13,Bangalore,Male,18,Electronics,Smartwatch,1,8999,0,8999.0,8999.0,5496.4,3502.6,Credit Card,No,2
ORD-0290,2023-05-14,Hyderabad,Male,19,Clothing,Jacket,1,2499,10,2249.1,2249.1,1415.6,833.5,Credit Card,No,4
ORD-0291,2023-05-12,Ahmedabad,Male,28,Electronics,Headphones,1,2999,0,2999.0,2999.0,1375.16,1623.84,EMI,No,4
ORD-0292,2024-05-23,Pune,Male,29,Electronics,Smartwatch,1,8999,25,6749.25,6749.25,4817.46,1931.79,UPI,No,2
ORD-0293,2023-02-05,Hyderabad,Female,44,Sports & Fitness,Skipping Rope,1,299,20,239.2,239.2,149.25,89.95,EMI,No,1
ORD-0294,2023-10-14,Chennai,Male,42,Home & Kitchen,Mixer Grinder,1,3499,15,2974.15,2974.15,1714.13,1260.02,UPI,No,4
ORD-0295,2023-12-19,Bangalore,Male,38,Sports & Fitness,Skipping Rope,1,299,10,269.1,269.1,157.78,111.32,EMI,No,3
ORD-0296,2023-03-01,Chennai,Male,24,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,240.74,118.36,Debit Card,No,3
ORD-0297,2024-06-30,Kolkata,Female,29,Electronics,Laptop,1,54999,20,43999.2,43999.2,34060.94,9938.26,Debit Card,No,3
ORD-0298,2024-01-03,Bangalore,Male,49,Sports & Fitness,Yoga Mat,1,799,25,599.25,599.25,471.5,127.75,EMI,No,4
ORD-0299,2023-02-08,Mumbai,Female,18,Electronics,Smartphone,1,18999,5,18049.05,18049.05,10835.75,7213.3,UPI,No,2
ORD-0300,2023-05-14,Bangalore,Male,51,Groceries,Cooking Oil,1,189,10,170.1,170.1,85.88,84.22,UPI,No,3
ORD-0301,2024-02-10,Bangalore,Male,64,Sports & Fitness,Yoga Mat,1,799,10,719.1,719.1,407.77,311.33,Cash,No,4
ORD-0302,2023-11-21,Bangalore,Female,37,Clothing,Shoes,3,1999,25,1499.25,4497.75,988.8,1531.35,UPI,No,1
ORD-0303,2024-02-05,Chennai,Male,49,Sports & Fitness,Yoga Mat,1,799,5,759.05,759.05,455.81,303.24,Debit Card,No,1
ORD-0304,2023-09-01,Pune,Female,18,Groceries,Biscuits Pack,1,79,5,75.05,75.05,48.53,26.52,UPI,No,1
ORD-0305,2023-12-25,Ahmedabad,Female,28,Groceries,Rice (5kg),1,349,25,261.75,261.75,160.41,101.34,Cash,No,4
ORD-0306,2023-12-26,Chennai,Male,46,Sports & Fitness,Protein Powder,1,1999,0,1999.0,1999.0,1230.91,768.09,Credit Card,No,1
ORD-0307,2023-10-29,Delhi,Female,28,Electronics,Headphones,1,2999,10,2699.1,2699.1,1920.36,778.74,Cash,No,1
ORD-0308,2023-04-06,Kolkata,Male,56,Groceries,Atta (10kg),4,399,20,319.2,1276.8,235.77,333.72,Cash,No,1
ORD-0309,2023-12-06,Hyderabad,Male,24,Clothing,Jeans,3,1299,15,1104.15,3312.45,756.17,1043.94,Credit Card,No,5
ORD-0310,2024-05-17,Hyderabad,Female,30,Clothing,T-Shirt,1,599,10,539.1,539.1,320.78,218.32,Credit Card,Yes,2
ORD-0311,2023-10-26,Kolkata,Female,49,Electronics,Smartwatch,1,8999,0,8999.0,8999.0,4604.52,4394.48,UPI,No,5
ORD-0312,2024-02-01,Mumbai,Female,46,Clothing,Dress,3,1599,15,1359.15,4077.45,779.22,1739.79,Cash,No,3
ORD-0313,2023-03-05,Kolkata,Male,53,Clothing,T-Shirt,3,599,0,599.0,1797.0,366.37,697.89,Credit Card,No,5
ORD-0314,2024-03-04,Ahmedabad,Female,23,Sports & Fitness,Protein Powder,1,1999,20,1599.2,1599.2,1252.04,347.16,Cash,No,1
ORD-0315,2024-05-29,Bangalore,Male,46,Sports & Fitness,Skipping Rope,1,299,20,239.2,239.2,175.07,64.13,Debit Card,No,2
ORD-0316,2023-08-05,Kolkata,Male,58,Clothing,Jeans,4,1299,0,1299.0,5196.0,604.91,2776.36,Debit Card,No,3
ORD-0317,2023-11-24,Pune,Female,51,Electronics,Smartphone,1,18999,15,16149.15,16149.15,10663.62,5485.53,Cash,No,1
ORD-0318,2024-06-19,Delhi,Male,54,Home & Kitchen,Pressure Cooker,1,1899,15,1614.15,1614.15,911.38,702.77,Credit Card,No,5
ORD-0319,2023-12-19,Ahmedabad,Male,29,Home & Kitchen,Bed Sheet Set,1,999,15,849.15,849.15,580.38,268.77,UPI,No,5
ORD-0320,2024-02-16,Mumbai,Female,35,Electronics,Smartwatch,1,8999,10,8099.1,8099.1,5292.34,2806.76,UPI,Yes,3
ORD-0321,2023-11-15,Chennai,Male,37,Groceries,Tea Powder,1,299,25,224.25,224.25,192.71,31.54,Cash,No,3
ORD-0322,2023-10-03,Ahmedabad,Male,44,Home & Kitchen,Water Bottle,1,399,25,299.25,299.25,186.68,112.57,Cash,No,3
ORD-0323,2023-02-27,Kolkata,Male,51,Sports & Fitness,Dumbbells,1,2199,0,2199.0,2199.0,1126.38,1072.62,EMI,Yes,2
ORD-0324,2023-07-25,Pune,Male,35,Electronics,Laptop,1,54999,0,54999.0,54999.0,29770.39,25228.61,UPI,No,5
ORD-0325,2024-02-11,Ahmedabad,Male,48,Electronics,Smartphone,1,18999,5,18049.05,18049.05,9964.85,8084.2,EMI,No,3
ORD-0326,2023-06-17,Bangalore,Male,32,Groceries,Rice (5kg),1,349,10,314.1,314.1,184.03,130.07,Debit Card,No,3
ORD-0327,2024-02-24,Bangalore,Male,56,Sports & Fitness,Yoga Mat,1,799,25,599.25,599.25,360.97,238.28,Credit Card,No,5
ORD-0328,2023-11-09,Chennai,Female,37,Groceries,Tea Powder,3,299,15,254.15,762.45,162.0,276.45,EMI,No,4
ORD-0329,2023-04-15,Pune,Female,37,Electronics,Tablet,1,24999,25,18749.25,18749.25,16081.78,2667.47,Credit Card,No,3
ORD-0330,2023-10-11,Chennai,Male,56,Groceries,Biscuits Pack,3,79,10,71.1,213.3,38.53,97.71,Cash,No,2
ORD-0331,2023-01-27,Kolkata,Female,65,Home & Kitchen,Bed Sheet Set,1,999,10,899.1,899.1,630.75,268.35,Credit Card,No,5
ORD-0332,2023-07-14,Pune,Female,28,Groceries,Cooking Oil,4,189,25,141.75,567.0,119.32,89.72,EMI,No,1
ORD-0333,2024-04-27,Pune,Male,32,Clothing,Dress,2,1599,25,1199.25,2398.5,1022.38,353.74,UPI,No,3
ORD-0334,2024-03-06,Delhi,Female,21,Groceries,Biscuits Pack,3,79,10,71.1,213.3,42.88,84.66,EMI,No,5
ORD-0335,2023-03-14,Kolkata,Female,44,Home & Kitchen,Mixer Grinder,1,3499,20,2799.2,2799.2,1658.4,1140.8,Credit Card,No,2
ORD-0336,2023-05-21,Bangalore,Male,49,Clothing,Dress,4,1599,15,1359.15,5436.6,765.35,2375.2,UPI,No,2
ORD-0337,2023-11-17,Bangalore,Male,49,Electronics,Smartphone,1,18999,15,16149.15,16149.15,9588.9,6560.25,Credit Card,No,4
ORD-0338,2024-03-15,Mumbai,Male,64,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,789.47,484.68,UPI,No,3
ORD-0339,2024-06-27,Chennai,Male,62,Clothing,T-Shirt,1,599,25,449.25,449.25,344.63,104.62,UPI,No,1
ORD-0340,2024-01-28,Mumbai,Female,36,Sports & Fitness,Skipping Rope,1,299,10,269.1,269.1,144.54,124.56,Cash,No,5
ORD-0341,2024-06-20,Ahmedabad,Female,30,Groceries,Tea Powder,2,299,25,224.25,448.5,155.05,138.4,Debit Card,No,4
ORD-0342,2023-01-20,Mumbai,Male,25,Clothing,Jeans,2,1299,25,974.25,1948.5,639.42,669.66,UPI,No,1
ORD-0343,2024-01-20,Mumbai,Male,59,Groceries,Atta (10kg),1,399,20,319.2,319.2,226.95,92.25,Credit Card,Yes,1
ORD-0344,2024-03-02,Ahmedabad,Male,31,Home & Kitchen,Curtains,1,1499,0,1499.0,1499.0,838.63,660.37,Credit Card,No,1
ORD-0345,2024-06-16,Delhi,Male,36,Groceries,Atta (10kg),2,399,20,319.2,638.4,212.97,212.46,Credit Card,No,4
ORD-0346,2023-07-23,Chennai,Female,63,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1355.24,623.86,Cash,No,1
ORD-0347,2024-05-23,Delhi,Male,54,Clothing,Jacket,2,2499,10,2249.1,4498.2,1125.92,2246.36,Cash,No,1
ORD-0348,2024-06-07,Ahmedabad,Female,34,Electronics,Smartphone,1,18999,10,17099.1,17099.1,10997.9,6101.2,Cash,Yes,2
ORD-0349,2023-02-10,Delhi,Male,20,Groceries,Biscuits Pack,3,79,25,59.25,177.75,42.28,50.91,Credit Card,No,2
ORD-0350,2023-12-03,Delhi,Female,39,Groceries,Tea Powder,3,299,20,239.2,717.6,187.08,156.36,Debit Card,No,4
ORD-0351,2024-04-12,Bangalore,Male,26,Groceries,Tea Powder,4,299,25,224.25,897.0,182.38,167.48,Credit Card,No,2
ORD-0352,2023-04-17,Ahmedabad,Male,57,Home & Kitchen,Water Bottle,1,399,15,339.15,339.15,243.57,95.58,Cash,No,5
ORD-0353,2023-01-30,Ahmedabad,Male,22,Clothing,Jacket,1,2499,15,2124.15,2124.15,1568.17,555.98,UPI,No,1
ORD-0354,2024-06-21,Pune,Male,45,Sports & Fitness,Skipping Rope,1,299,5,284.05,284.05,193.03,91.02,Debit Card,No,4
ORD-0355,2023-06-02,Bangalore,Female,49,Sports & Fitness,Skipping Rope,1,299,0,299.0,299.0,135.25,163.75,Debit Card,No,4
ORD-0356,2023-11-25,Kolkata,Female,33,Clothing,Dress,1,1599,10,1439.1,1439.1,881.67,557.43,Credit Card,No,5
ORD-0357,2024-04-03,Ahmedabad,Male,24,Electronics,Smartwatch,1,8999,15,7649.15,7649.15,4618.4,3030.75,Cash,No,5
ORD-0358,2023-01-01,Chennai,Female,39,Electronics,Tablet,1,24999,20,19999.2,19999.2,14437.11,5562.09,UPI,No,2
ORD-0359,2024-04-10,Pune,Female,25,Groceries,Atta (10kg),4,399,20,319.2,1276.8,236.74,329.84,Credit Card,No,2
ORD-0360,2023-01-03,Pune,Male,20,Groceries,Biscuits Pack,3,79,25,59.25,177.75,44.2,45.15,Debit Card,No,4
ORD-0361,2023-04-20,Kolkata,Male,47,Groceries,Atta (10kg),2,399,5,379.05,758.1,189.19,379.72,Debit Card,No,1
ORD-0362,2024-02-29,Ahmedabad,Female,60,Electronics,Tablet,1,24999,0,24999.0,24999.0,15110.12,9888.88,EMI,No,2
ORD-0363,2024-05-25,Kolkata,Female,50,Electronics,Tablet,1,24999,25,18749.25,18749.25,11492.4,7256.85,Debit Card,No,2
ORD-0364,2023-05-12,Pune,Female,44,Electronics,Smartwatch,1,8999,25,6749.25,6749.25,5130.41,1618.84,EMI,No,2
ORD-0365,2023-10-08,Bangalore,Male,44,Home & Kitchen,Bed Sheet Set,1,999,10,899.1,899.1,540.03,359.07,EMI,No,5
ORD-0366,2023-11-03,Chennai,Male,31,Sports & Fitness,Running Shoes,1,2999,25,2249.25,2249.25,1791.49,457.76,EMI,No,3
ORD-0367,2023-05-16,Pune,Female,55,Clothing,Shoes,3,1999,20,1599.2,4797.6,1183.55,1246.95,EMI,No,4
ORD-0368,2024-06-30,Bangalore,Male,60,Groceries,Tea Powder,1,299,0,299.0,299.0,136.06,162.94,Credit Card,No,2
ORD-0369,2023-10-21,Mumbai,Female,46,Groceries,Cooking Oil,3,189,0,189.0,567.0,92.76,288.72,Credit Card,No,5
ORD-0370,2023-08-18,Hyderabad,Male,42,Sports & Fitness,Protein Powder,1,1999,5,1899.05,1899.05,1103.82,795.23,Cash,No,3
ORD-0371,2023-02-25,Ahmedabad,Male,58,Electronics,Headphones,1,2999,5,2849.05,2849.05,1721.76,1127.29,UPI,No,5
ORD-0372,2023-07-21,Delhi,Male,29,Clothing,Dress,2,1599,15,1359.15,2718.3,1034.06,650.18,EMI,No,1
ORD-0373,2024-03-14,Hyderabad,Male,39,Groceries,Atta (10kg),2,399,10,359.1,718.2,192.39,333.42,Cash,No,2
ORD-0374,2023-02-10,Hyderabad,Female,54,Clothing,Dress,1,1599,20,1279.2,1279.2,966.97,312.23,EMI,No,3
ORD-0375,2024-06-22,Bangalore,Female,52,Clothing,Jeans,1,1299,20,1039.2,1039.2,788.82,250.38,EMI,No,3
ORD-0376,2023-08-15,Ahmedabad,Male,25,Clothing,Dress,3,1599,10,1439.1,4317.3,813.44,1876.98,UPI,No,5
ORD-0377,2023-09-07,Delhi,Female,34,Electronics,Headphones,1,2999,15,2549.15,2549.15,1898.93,650.22,EMI,No,1
ORD-0378,2024-06-13,Hyderabad,Male,38,Groceries,Atta (10kg),4,399,20,319.2,1276.8,218.4,403.2,EMI,No,1
ORD-0379,2023-06-21,Chennai,Male,61,Sports & Fitness,Skipping Rope,1,299,0,299.0,299.0,172.04,126.96,Cash,No,2
ORD-0380,2024-03-21,Pune,Male,23,Electronics,Laptop,1,54999,0,54999.0,54999.0,29800.94,25198.06,Credit Card,Yes,3
ORD-0381,2023-03-14,Ahmedabad,Female,45,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1168.83,810.27,UPI,Yes,1
ORD-0382,2024-07-01,Mumbai,Male,40,Electronics,Tablet,1,24999,0,24999.0,24999.0,15029.2,9969.8,EMI,No,3
ORD-0383,2023-03-30,Mumbai,Female,28,Groceries,Tea Powder,4,299,15,254.15,1016.6,183.71,281.76,EMI,No,4
